zcta,year,merge_key,number_of_households,household_median_income_1yr,household_mean_income_1yr,number_of_rent_home,median_rent,number_of_owned_home,median_home_value,population_25_and_over,less_than_9th_grade,9th_to_12th_grade,high_school_graduate,some_college_no_degree,associates_degree,bachelors_degree,graduate_or_professional_degree,total_population,pct_children_teens_5-19,pct_young_adults_20-34,pct_middle_aged_35-59,pct_older_adults_60+,housing_units,pct_1_person,pct_2_person,pct_3_person,pct_4_or_more_person
11691,2018,2018_11691,20594,46147,65467,15417,1200,4964,462500,40221,10.066880485318617,14.808184779095498,24.551851023097388,17.58534099102459,7.170383630441809,15.586385221650382,10.23097386937172,67094,22.905177810236385,14.901481503562167,28.25587981041524,22.004948281515485,20594,28.644265319996116,22.530834223560262,17.213751578129553,31.611148878314072
11692,2018,2018_11692,6815,44024,63908,4333,1010,2338,381900,13243,9.416295401344106,14.928641546477383,25.95333383674394,18.213395756248584,8.072189081023936,15.359057615343955,8.057086762818093,20991,24.157972464389502,11.92415797246439,33.033204706779095,22.47153541994188,6815,23.771093176815846,30.72633895818048,17.93103448275862,27.57153338224505
11693,2018,2018_11693,4845,59431,77799,2338,1037,2456,310800,8924,6.07350963693411,10.522187359928283,30.714926042133573,18.657552666965486,7.664724338861498,15.69923800986105,10.667861945316002,12919,16.108057899218203,15.589441907268363,34.25961761746265,25.419924142735507,4845,30.319917440660475,33.64293085655315,16.07843137254902,19.95872033023736
11694,2018,2018_11694,8468,80976,111206,3685,1321,4505,651300,16069,3.9890472338042193,6.347625863463813,23.55467048353973,16.242454415333874,6.428526977409919,23.9156139149916,19.522061111456843,21354,14.357965720708064,8.583871874121945,32.28903249976585,34.635197152758266,8468,37.44685876239962,31.37694851204535,13.190836088804915,17.98535663675012
11697,2018,2018_11697,1365,103580,131013,35,-666666666,1322,570900,2501,0.4398240703718513,1.879248300679728,18.63254698120752,20.991603358656537,7.277089164334266,28.14874050379848,22.63094762095162,3540,17.344632768361585,10.451977401129945,24.887005649717516,36.75141242937853,1365,29.5970695970696,30.476190476190478,11.794871794871794,28.13186813186813
10001,2017,2017_10001,12347,85221,161227,8709,1912,3479,355600,17839,3.2064577610852627,2.9261729917596275,12.057850776388811,9.159706261561746,2.3992376254274346,39.03245697628791,31.21811760748921,23947,12.368981500814296,22.79617488620704,38.284545036956615,22.950682757756717,12347,53.081720255932616,31.643314165384307,9.176318133959667,6.098647444723414
10002,2017,2017_10002,33461,35449,65718,28616,936,4510,641400,60938,20.248449243493383,12.985329351143784,20.097476123272838,9.544126817420985,3.9942236371393873,21.72043716564377,11.409957661885851,77925,11.707410972088546,16.73532242540905,35.083734359961504,29.25890279114533,33461,42.49424703386032,29.79588177281014,13.822061504438002,13.887809688891545
10003,2017,2017_10003,26699,104441,182531,17709,2201,8720,986100,39339,1.8175347619410764,1.6828084089580315,5.27212181295915,7.864968606217748,2.986857825567503,43.885202979231806,36.49050560512468,55035,16.013445988916143,24.38266557645135,34.43263377850459,20.087217225402014,26699,56.432825199445666,31.334506910371175,7.644481066706618,4.588186823476534
10004,2017,2017_10004,1587,140450,191760,1084,3049,474,1597500,2409,1.36986301369863,0.04151100041511,2.03403902034039,4.60772104607721,1.45288501452885,50.93399750933998,39.55998339559984,2990,11.003344481605351,18.862876254180605,48.96321070234114,17.82608695652174,1587,50.913673597983625,29.426591052299937,10.90107120352867,8.758664146187774
10005,2017,2017_10005,4239,154213,201734,3399,3141,778,1494400,6403,0.6403248477276277,0.0624707168514758,5.310010932375449,1.7023270342027177,3.810713727940028,44.80712166172107,43.66703107918163,8680,7.3502304147465445,36.71658986175115,45.96774193548387,5.345622119815667,4239,40.76433121019109,36.91908468978532,16.324604859636707,5.9919792403868835
10006,2017,2017_10006,1815,145893,196771,1559,3011,238,1000000,2657,0.6398193451260821,0.0,1.204365826119684,2.5969138125705684,2.3710952201731272,51.29845690628528,41.889348889725255,3579,4.302877898854429,31.908354288907514,45.62727018720312,7.041072925398156,1815,48.539944903581265,30.964187327823687,10.303030303030303,10.192837465564738
10007,2017,2017_10007,2761,242644,376573,1674,3254,1087,2000001,5336,2.811094452773613,4.066716641679161,9.182908545727136,6.5967016491754125,0.5622188905547226,37.1064467766117,39.67391304347826,7036,14.184195565662307,11.014781125639567,52.94201250710632,15.122228538942581,2761,37.269105396595435,36.14632379572619,8.438971387178558,18.14559942049982
10009,2017,2017_10009,29725,60521,90253,27463,1549,2111,609700,46930,6.999786916684424,5.45280204559983,14.22544214787982,10.0767099936075,4.491796292350309,36.98060941828255,21.77285318559557,60141,9.715501903859264,25.149232636637237,36.063583911142146,24.384363412646945,29725,49.32884777123633,30.613961312026916,12.070647603027753,7.986543313708999
10010,2017,2017_10010,15972,115084,177950,11216,2513,4602,753000,25360,1.7665615141955835,2.421135646687697,7.574921135646688,6.857255520504732,3.3438485804416405,38.761829652996845,39.27444794952682,33119,9.345088921766962,25.658987288263535,37.4196080799541,21.054379661221656,15972,51.20210368144252,32.11244678186827,8.865514650638618,7.819934886050589
10011,2017,2017_10011,28753,123208,197050,17706,2125,10506,978700,42433,2.3684396578134943,2.4179294417081043,7.003982749275329,7.107675629816416,2.7714278980981786,39.95239554120614,38.37814908208234,50711,7.248920352586223,17.331545424069727,42.62783222574984,27.218946579637556,28753,56.992313845511774,29.454317810315445,8.437380447257677,5.1159878969151045
10012,2017,2017_10012,12349,104561,160244,10070,2203,2201,1355800,19317,3.892944038929441,1.8739969974633743,7.671998757571051,4.301910234508464,2.6919293886214217,42.85344515193871,36.71377543096754,24527,6.119786357891304,28.14857096261263,39.8948098014433,20.68740571614955,12349,49.30763624584987,34.383350878613655,10.373309579723054,5.935703295813426
10013,2017,2017_10013,12207,106056,252811,8646,1615,3340,2000001,22432,12.32614122681883,6.967724679029957,8.973787446504993,7.2129101283880175,2.7282453637660486,36.26961483594864,25.52157631954351,29619,11.573652047672102,15.86144029170465,39.22144569364259,23.690874101083764,12207,37.19177521094454,33.275989186532314,12.697632505939216,16.834603096583926
10014,2017,2017_10014,18481,127973,204690,12261,2381,5941,1072700,27412,0.0984970086093681,0.8135123303662629,5.417335473515249,6.47526630672698,2.119509703779366,48.36932730191157,36.7065518750912,31794,5.957098823677424,20.242813109391708,43.961124740517086,23.699440145939484,18481,57.101888425950975,29.52221200151507,8.69541691466912,4.680482657864834
10016,2017,2017_10016,28681,109250,151829,20259,2506,8023,747600,40947,2.083180696998559,2.1686570444721225,6.965101228417223,8.012797030307471,2.88177400053728,44.60888465577454,33.279605343492804,51448,6.307339449541285,29.57354999222516,35.58544549836728,22.370160161716687,28681,58.10815522471322,28.454377462431573,8.155224713224783,5.282242599630417
10017,2017,2017_10017,10076,118469,169169,5603,2242,4419,625000,14041,0.6409799871804002,1.6451819670963608,4.579445908411082,8.866889822662204,1.7662559646748808,45.26743109465138,37.23381525532369,16388,4.448376861117891,21.326580424701,38.64412985111057,29.777886258237736,10076,61.304088924176256,27.778880508138148,7.383882493052798,3.533148074632791
10018,2017,2017_10018,4993,107861,152396,4499,3008,407,976400,7932,3.756933938477055,3.8703983862834095,7.627332324760464,9.909228441754916,2.773575390821987,38.71659102370146,33.345940494200704,9719,3.6526391604074493,34.28336248585245,45.261858215865836,11.575264944953187,4993,45.0230322451432,40.43661125575806,9.03264570398558,5.507710795113159
10019,2017,2017_10019,24512,99063,155567,19287,2251,4673,967800,36002,2.5804121993222595,2.2054330314982504,9.582800955502472,9.266151880451083,4.194211432698183,37.00349980556636,35.16749069496139,41592,4.380650125024043,19.914887478361223,44.71773417964993,26.76476245431814,24512,58.036879895561356,30.93994778067885,7.090404699738903,3.932767624020888
10020,2017,2017_10020,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10021,2017,2017_10021,24912,123842,225235,13558,2108,11003,1222500,36738,0.5988349937394524,0.5743371985410202,5.022048015678589,8.059774620284173,2.9152376286134247,40.4703576678099,42.35940987533344,44983,9.390214080874998,11.184225151723986,38.47453482426695,31.116199453126733,24912,53.247430956968536,30.073859987154783,7.47029543994862,9.208413615928066
10022,2017,2017_10022,17873,133208,246355,8533,2463,9114,911600,26753,1.196127537098643,1.2185549284192427,4.492954061226778,8.866295368743693,2.0521063058348594,41.744851044742646,40.42911075393414,30807,5.768169571850553,15.694485019638394,33.622228714253254,37.17012367319116,17873,53.44374195714205,35.52285570413473,7.211995747775974,3.8214065909472392
10023,2017,2017_10023,33133,123951,209783,18760,2305,13964,1034000,49741,1.1961962968175148,1.8334975171387788,6.7127721597877,6.847469894051185,2.169236645825376,31.90526929494783,49.335558191431616,61514,9.594563839126053,11.238092141626296,40.306271743017845,29.739571479663166,33133,52.50958259137416,30.443968249177555,8.577551082002836,8.468898077445447
10024,2017,2017_10024,28418,126107,229685,16749,2027,11099,1438900,47189,2.4433660386954585,2.403102417936384,6.257814321134163,6.482442942211108,2.5768717285808136,34.07785712772045,45.75854542372163,58512,10.878110473065355,11.39766201804758,39.58846048673776,29.197429587093247,28418,45.07706383278204,31.726370610176645,10.334998944331057,12.861566612710254
10025,2017,2017_10025,42546,82352,147611,30076,1442,11870,1026300,72403,5.443144621079237,4.248442744085191,9.837990138530172,9.372539811886249,3.593773738657238,29.60788917586288,37.89621976989904,94382,12.108240978152613,17.769278040304293,33.08893644974677,29.472780826852574,42546,43.14624171484981,32.24509942180229,12.826117613876745,11.78254124947116
10026,2017,2017_10026,15401,54349,95709,12374,1089,2845,765400,28689,5.542193872215831,11.126215622712538,21.16839206664575,13.266408728083936,5.1622573111645575,22.61145386733591,21.12307853184147,40105,13.4447076424386,19.109836678718366,40.58346839546192,18.491459917716,15401,37.28978637750796,30.147393026426855,15.310694110772028,17.25212648529316
10027,2017,2017_10027,23607,45536,77728,19741,1100,3353,692100,41531,7.738797524740555,8.966795887409406,19.75632659940767,11.62023548674484,4.567672341142761,22.38568779947509,24.96448436107968,65365,18.248298018817408,25.441750172110456,31.8656773502639,18.332440908743216,23607,36.70521455500487,31.89308256025755,15.042148515270895,16.359554369466682
10028,2017,2017_10028,26435,119203,214695,17036,2284,8957,1175100,41611,1.4683617312729806,1.1054769171613277,4.150344860733941,6.03686525197664,4.116699911081204,40.88101703876379,42.24123428901012,50091,9.712323571100598,18.689984228703757,37.87706374398595,26.823181809107428,26435,46.563268394174386,34.88935123888784,9.328541706071496,9.218838660866275
10029,2017,2017_10029,31496,34015,65837,29161,895,1964,809300,55179,10.610920821326951,13.68999075735334,23.543377009369507,13.298537487087478,5.717754943003679,19.909748273799817,13.229670708059224,80866,18.42183365073084,19.36289664383053,33.16597828506418,22.320876511760197,31496,39.624079248158495,27.486029972059946,16.0496570993142,16.84023368046736
10030,2017,2017_10030,12258,36118,65589,10634,944,1374,593500,21152,8.675302571860817,13.852118003025716,24.08282904689864,16.95820726172466,5.465204236006051,18.87764750378215,12.088691376701966,30163,14.18293936279548,19.567019195703345,39.7904717700494,17.269502370453868,12258,45.21944852341328,25.411975852504487,13.20770109316365,16.160874530918584
10031,2017,2017_10031,22274,44040,64971,18794,1240,2662,379400,44784,14.703912111468382,13.198910325116112,20.960610932475884,12.718828152911756,4.628885316184352,19.05814576634512,14.730707395498394,62382,12.918790676797794,21.99672982591132,38.437369754095734,20.268667243756216,22274,33.4874741851486,28.037173386010593,18.60016162341744,19.87519080542336
10032,2017,2017_10032,20724,41890,60656,18718,1159,1574,444000,46610,17.556318386612315,12.767646427805191,19.652435099764,14.061360223128084,5.243509976399914,19.826217549882,10.892512336408496,63185,12.23708158581942,23.855345414259716,34.286618659491964,22.709503837936214,20724,31.919513607411698,29.564755838641187,16.35784597568037,22.157884578266742
10033,2017,2017_10033,19586,53044,70967,17170,1341,2040,504200,43720,19.25205855443733,11.134492223238793,15.978956999085089,13.112991765782253,5.1212259835315646,21.05672461116194,14.34354986276304,60810,14.139121854958066,19.449103765827992,35.16855780299293,23.607959217234008,19586,27.98938016950883,28.755233329929542,18.783825181251913,24.47156131930971
10034,2017,2017_10034,16135,50909,65924,14281,1270,1423,334100,31358,16.726194272593915,10.195165508004338,20.66139422157025,15.399579054786658,5.408508195675744,18.13891192040309,13.470246826966006,44186,16.125016973702078,14.796541891096727,38.46014574752184,22.81265559226905,16135,35.61202355128603,26.674930275797955,15.134800123954136,22.578246048961883
10035,2017,2017_10035,14172,27932,49300,12760,816,1226,495000,25171,13.527472090898256,18.143895753049144,22.7762107186842,15.200031782606969,5.744706209526837,14.433276389495846,10.174407055738747,35366,15.155799355313013,17.703443985749026,37.76791268449924,21.4867386755641,14172,47.15636466271521,24.244990121366076,15.431837425910244,13.166807790008466
10036,2017,2017_10036,15624,93707,126679,13931,2136,1566,880200,22308,2.6492738031199567,4.437869822485207,7.042316657701273,8.99228976152053,2.891339429800968,42.31665770127309,31.670252824098977,26868,3.7926157510793512,25.15631978561858,45.24341223760607,21.899657585231505,15624,58.986175115207374,30.600358422939067,7.014848950332821,3.398617511520737
10037,2017,2017_10037,9735,39979,57342,8990,1098,652,459000,14611,4.647183628772843,9.616042707549106,24.926425296009853,17.05564300869208,5.263157894736842,21.79180069810417,16.699746766135103,21184,16.908987915407856,15.492824773413897,34.97450906344411,20.94033232628399,9735,51.771956856702616,22.424242424242426,13.62095531587057,12.182845403184386
10038,2017,2017_10038,10133,85032,132658,7287,2055,2689,735800,17026,12.281216962292964,4.998237988958064,13.4147773992717,8.892282391636321,2.173146951720897,34.04792670034065,24.192411605779395,22457,13.064968606670526,20.474684953466625,35.30302355612949,24.34430244467204,10133,42.198756538044016,36.79068390407579,12.21750715484062,8.793052403039574
10039,2017,2017_10039,11153,34197,53689,9421,902,1434,382100,17583,7.700619916965251,12.096911789796962,25.166353864528237,17.005061707330945,9.520559631462207,18.108400159244724,10.402092930671673,27203,18.817777451016433,18.159761790978934,33.05517773774952,19.990442230636326,11153,38.05254191697301,29.929167040258225,16.40814130727159,15.610149735497176
10040,2017,2017_10040,16222,47189,62568,14373,1291,1610,379400,33173,16.646067585084257,11.988665480963434,15.684442166822416,14.954933228830674,5.513520031350797,20.77593223404576,14.436439272902662,46003,14.459926526530879,18.44662304632307,36.61935091189705,21.752929156794124,16222,32.48674639378621,30.66822833189496,16.48378744914314,20.36123782517569
10044,2017,2017_10044,4820,92623,127178,3817,2310,942,652600,9621,5.082631743062051,5.290510341960295,14.520320133042302,8.294356096039913,3.492360461490489,23.926826733187816,39.39299449121713,11945,7.727082461280871,16.651318543323566,39.64838844704898,28.02846379238175,4820,38.07053941908713,38.48547717842324,11.390041493775934,12.053941908713693
10065,2017,2017_10065,15878,124322,229752,10001,2385,5674,1326700,23872,0.5864611260053619,0.6995643431635389,6.769436997319035,8.252345844504022,1.7091152815013406,40.34014745308311,41.64292895442359,29565,8.324031794351429,14.229663453407746,40.63250465076949,26.869609335362757,15878,50.05668220178864,31.389343746063737,10.202796321954906,8.35117773019272
10069,2017,2017_10069,2574,137105,225828,1867,3050,695,1885100,3852,0.9086188992731048,0.0,5.789200415368639,6.230529595015576,1.9989615784008308,35.851505711318794,49.22118380062305,5195,13.917228103946103,12.223291626564006,50.56785370548605,15.3609239653513,2574,46.23154623154623,26.184926184926184,12.85936285936286,14.724164724164723
10075,2017,2017_10075,11373,129594,221630,6207,2085,4854,920600,17822,0.5274379979800247,2.036808439007968,5.207047469419819,8.293120861856133,5.437100213219616,38.74985972393671,39.74862529457973,22818,12.222806556227539,11.609255850644228,35.542115873433254,30.861600490840566,11373,47.24347137958323,29.15677481755034,10.454585421612592,13.145168381253846
10103,2017,2017_10103,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10110,2017,2017_10110,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10111,2017,2017_10111,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10112,2017,2017_10112,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10115,2017,2017_10115,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10119,2017,2017_10119,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10128,2017,2017_10128,31644,111937,189877,20929,2143,10417,990200,49870,1.122919590936435,1.7264888710647686,6.689392420292761,5.658712652897534,2.5907359133747745,38.90515339883698,43.30659715259675,62743,10.181215434391088,16.959660838659296,38.65769886680586,25.971024656136944,31644,44.21691315889268,35.2452281633169,10.912021236253318,9.6258374415371
10152,2017,2017_10152,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10153,2017,2017_10153,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10154,2017,2017_10154,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10162,2017,2017_10162,655,182530,232459,655,3067,0,-666666666,955,0.0,0.0,0.0,5.026178010471204,5.235602094240837,40.10471204188482,49.63350785340314,1324,8.685800604229607,0.0,38.82175226586103,33.30815709969789,655,45.343511450381676,25.64885496183206,14.961832061068703,14.045801526717558
10165,2017,2017_10165,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10167,2017,2017_10167,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10168,2017,2017_10168,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10169,2017,2017_10169,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10170,2017,2017_10170,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10171,2017,2017_10171,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10172,2017,2017_10172,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10173,2017,2017_10173,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10174,2017,2017_10174,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10177,2017,2017_10177,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10199,2017,2017_10199,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10271,2017,2017_10271,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10278,2017,2017_10278,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10279,2017,2017_10279,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10280,2017,2017_10280,4747,161419,220261,3320,3190,1378,840500,7517,0.0,0.9445257416522548,1.8092324065451644,5.188239989357457,3.0331249168551286,43.900492217640014,45.12438472794998,9820,11.771894093686354,9.643584521384927,51.354378818737274,18.25865580448065,4747,40.699389087844956,32.96819043606488,14.219507057088688,12.112913419001474
10282,2017,2017_10282,2412,250001,295980,2191,2962,221,2000001,3938,1.3712544438801422,0.3301168105637379,7.389537836465212,4.977145759268664,1.70137125444388,45.14982224479432,39.08075165058405,5644,12.93408929836995,6.998582565556344,54.340892983699504,6.66194188518781,2412,33.7893864013267,27.52902155887231,15.132669983416253,23.548922056384743
10301,2017,2017_10301,14520,55818,80710,7851,1232,6509,435200,25987,6.210797706545581,7.5037518759379696,27.213606803401703,15.900257821218302,6.891907492207642,19.017200908146386,17.262477392542426,39451,19.462117563559858,13.525639400775646,33.19814453372538,25.24904311677777,14520,33.19559228650138,27.637741046831955,15.254820936639119,23.911845730027547
10302,2017,2017_10302,6266,60968,75367,2668,1251,3512,364500,12362,5.880925416599256,10.483740495065524,33.61106617052257,20.781426953567383,6.196408348163727,15.903575473224397,7.142857142857142,18539,20.934246723124225,17.660067964830898,33.91229300393764,21.10685581746588,6266,26.125119693584427,21.81615065432493,14.570699010533037,37.488030641557614
10303,2017,2017_10303,8269,59898,70898,3295,1027,4916,321700,15792,6.439969604863221,12.189716312056738,28.97669706180345,19.984802431610944,7.700101317122594,16.356382978723406,8.352330293819655,25804,24.228801736164936,15.861881878778483,32.630599906991165,19.32646101379631,8269,18.11585439593663,25.637924779296167,21.04244769621478,35.20377312855242
10304,2017,2017_10304,14521,54567,89869,6485,1077,7864,451000,28335,7.450149991176989,8.992412211046409,31.8828304217399,13.982706899594142,6.366684312687489,18.013058055408504,13.312158108346567,41884,19.317639193964283,15.64081749594117,31.18613312959603,26.618756565753035,14521,24.357826595964465,26.051924798567594,20.501342882721577,29.088905722746368
10305,2017,2017_10305,14694,76044,88147,4719,1258,9729,421600,29972,7.52035232884025,6.869745095422394,28.71012945415721,16.078339783798214,8.741492059255306,19.84852529027092,12.231415988255703,42311,16.898678830564155,13.360591808276808,35.26269764363877,26.260310557538226,14694,25.64311964066966,24.561045324622295,15.890839798557236,33.90499523615081
10306,2017,2017_10306,19861,80025,96994,5623,1306,13967,466700,38905,3.8838195604678063,6.19457653257936,34.34005911836525,17.91543503405732,7.081352011309601,18.28042668037527,12.304331062845392,54021,17.22293182280965,12.319283241702301,33.08157938579441,29.83099165139483,19861,24.535521877045465,28.42253662957555,18.694929761844822,28.34701173153416
10307,2017,2017_10307,5156,81356,113591,1117,1173,3897,646200,9978,2.485468029665264,5.75265584285428,28.66305872920425,15.694527961515334,10.944076969332531,22.459410703547807,14.000801763880538,15528,23.673364245234414,13.066718186501802,38.05383822771768,18.21226172076249,5156,22.323506594259115,20.461598138091546,13.576415826221877,43.638479441427464
10308,2017,2017_10308,10653,91953,104614,1674,1410,8827,469100,21756,2.780842066556352,4.922779922779923,33.912483912483914,16.446037874609303,8.921676778819636,19.75546975546976,13.260709689281116,30024,16.003863575806022,13.079536370903277,34.73887556621369,28.80695443645084,10653,19.036891016615037,29.850746268656714,18.999342908101006,32.11301980662724
10309,2017,2017_10309,11455,100343,118300,1382,1341,9807,571400,23482,2.993782471680436,4.492802998041053,30.938591261391707,20.292138659398688,8.129631206881866,20.30065582148028,12.852397581125969,33660,18.19964349376114,12.843137254901961,35.97147950089126,26.03683897801545,11455,16.185072020951548,29.81230903535574,18.489742470536882,35.51287647315583
10310,2017,2017_10310,8218,69838,87497,3094,1130,5070,426000,15428,6.306715063520871,7.894736842105263,27.819548872180448,16.139486647653616,9.054964998703657,18.148820326678766,14.635727249157377,23708,21.418930318879703,13.101062932343513,33.95478319554581,23.59119284629661,8218,22.60890727670966,26.320272572402043,20.09004623996106,30.980773910927233
10311,2017,2017_10311,0,-666666666,-666666666,0,-666666666,0,-666666666,0,,,,,,,,0,0.0,0.0,0.0,0.0,0,,,,
10312,2017,2017_10312,21230,90797,108766,2801,1244,18223,491100,43101,2.5846268068026266,4.484814737477088,32.523607340896966,18.74202454699427,7.661075149068466,20.85566460174938,13.148186817011206,61058,18.176160372105212,11.5824298208261,33.140620393724,30.102525467588194,21230,16.985398021667454,30.362694300518132,19.557230334432408,33.094677343382
10314,2017,2017_10314,31307,80956,98727,7739,1343,23107,461300,63408,4.143010345697704,5.515076961897552,32.166288165531164,17.601879888973002,8.09203885944991,18.71845823870805,13.763247539742618,89960,17.33437083148066,13.408181413961762,32.95575811471765,28.08136949755447,31307,21.579838374804357,29.01268087009295,19.30558661002332,30.101894145079378
10451,2017,2017_10451,18783,26979,46052,16034,992,2505,156900,30033,16.588419405320813,13.638331169047383,26.33436553124896,17.17444144774082,7.3918689441614225,12.78926514167749,6.083308360803116,48240,22.288557213930346,15.679933665008292,32.37976782752902,20.362769485903815,18783,38.72650801256455,22.839801948570514,17.207048927221425,21.226641111643506
10452,2017,2017_10452,25949,27206,38756,24291,1108,783,221800,46632,19.246440212729457,16.139131926574027,26.44750386001029,17.162034654314635,7.145307943043404,10.602161605764282,3.2574197975639048,77983,24.0744777707962,16.903684136286113,34.334406216739545,16.39331649205596,25949,28.05117730933755,23.160815445681916,18.794558557169832,29.9934486878107
10453,2017,2017_10453,27338,24421,36529,25621,1089,1081,440400,49027,16.680604564831622,16.878454729026863,28.4741061047994,16.760152568992595,7.975197340241092,9.80480143594346,3.4266832561649703,82232,23.045772935110417,18.65089016441288,32.56518143788306,17.003113143301878,27338,29.036505962396664,22.152315458336382,20.9232570049016,27.887921574365354
10454,2017,2017_10454,13085,21542,34310,12240,731,727,398100,21791,22.01826442109128,20.292781423523472,28.245605984121884,14.964893763480337,5.387545316873939,6.764260474507824,2.3266486164012665,38654,25.811041548093343,17.03057898277022,32.48564184819165,15.51197806177886,13085,31.623996943064576,23.416125334352312,16.64501337409247,28.314864348490637
10455,2017,2017_10455,14202,25489,37891,12937,910,1026,290700,26027,20.63242017904484,20.38267952510854,27.3254697045376,15.453183232796713,5.344449994236754,8.383601644446152,2.478195719829408,42558,21.71859579867475,17.28934630386766,33.59415386061375,17.53136895530805,14202,30.23517814392339,22.27855231657513,21.201239262075763,26.285030277425715
10456,2017,2017_10456,30096,26724,41156,27516,1002,1842,363100,55758,18.481652856989133,17.079163528103592,27.14050001793464,18.70942286308691,5.925607087772159,9.60758994225044,3.056063703863123,94667,24.187943000200704,16.706983426114697,31.971014186569764,17.942894567272653,30096,27.006911217437533,23.780568846358317,19.21185539606592,30.00066454013822
10457,2017,2017_10457,24245,27036,39774,22187,1107,1492,406300,43994,17.347820157294176,18.286584534254672,27.062781288357503,18.47070055007501,6.012183479565395,8.364777015047506,4.4551529754057375,75668,24.544060897605327,17.1380239995771,31.533805571707983,16.646402706560238,24245,30.58362548979171,20.647556197154053,19.958754382346875,28.810063930707365
10458,2017,2017_10458,27228,32129,44615,25429,1175,1115,369900,48534,16.52861911237483,16.06296616804714,28.790126509251245,17.13644043351053,6.993035809947666,10.01771953681955,4.471092430049038,85157,23.484857381072608,19.865659898775206,31.60632713693531,15.359864720457507,27228,27.971206111355958,24.419714999265462,16.92008226825327,30.688996621125312
10459,2017,2017_10459,16066,25762,39033,13950,1004,1645,381300,29419,20.870865767021314,16.288792956932593,28.62775757163737,16.054250654339032,6.5229953431455865,8.909208334749652,2.7261293721744453,48895,24.05562940996012,16.921975662133143,32.528888434400244,17.893445137539626,16066,27.785385285696503,20.863936262915473,20.117017303622557,31.233661147765467
10460,2017,2017_10460,20359,25948,39791,17699,1020,2162,414100,37816,17.98709540935054,19.66099005711868,25.407235032790357,18.806854241590862,5.479162259361117,9.704886820393485,2.953776179394965,60772,21.555979727506088,17.995129335878367,32.34877904298032,18.91825182649905,20359,27.324524780195492,23.24770371825728,21.97553907362837,27.452232427918855
10461,2017,2017_10461,19013,55847,71591,12273,1326,6303,443000,36878,9.786322468680511,10.141547806280167,28.62140029285753,17.362655241607463,7.058408807419057,16.10445251911709,10.92521286403818,51021,15.046745457752689,15.08986495756649,36.60257541012524,24.244918758942397,19013,31.751959185820226,28.548887603218848,16.451901330668488,23.24725188029243
